GCA_963556495.2	3a017399-fbdd-4f75-a766-ddd353a23e61	valencia_hispanica_gca963556495v2_core_110_1	2024_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Valencia_hispanica/GCA_963556495.2/ensembl/geneset/2024_03/	Error
GCA_964023405.1	7f7df65a-cad2-4df3-a691-562103c3823c	apodemus_agrarius_gca964023405v1_core_110_1	2024_05	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Apodemus_agrarius/GCA_964023405.1/ensembl/geneset/2024_05/	Error
GCA_963981305.1	b5224c43-5760-4ecc-8d70-8aa1cc1309ab	rupicapra_rupicapra_gca963981305v1_core_110_1	2024_05	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Rupicapra_rupicapra/GCA_963981305.1/ensembl/geneset/2024_05/	Error
GCA_964304595.1	f6e984dd-f7ba-457f-ba24-65e906f98d36	cricetus_cricetus_gca964304595v1_core_110_1	2024_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cricetus_cricetus/GCA_964304595.1/ensembl/geneset/2024_12/	Error
GCA_964265115.1	ae315f68-16f6-493a-848b-16b381ea7c0e	malpolon_monspessulanus_gca964265115v1_core_110_1	2024_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Malpolon_monspessulanus/GCA_964265115.1/ensembl/geneset/2024_12/	Error
GCA_964265115.1	3e668946-a16d-49d7-af96-a6fa00aa9c95	malpolon_monspessulanus_gca964265115v1_core_114_1	2025_04	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Malpolon_monspessulanus/GCA_964265115.1/ensembl/geneset/2025_04/	Error
GCA_964300405.1	831f67ca-ad59-42db-97cf-2928163ba54c	cheirolophus_tagananensis_gca964300405v1_core_110_1	2024_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cheirolophus_tagananensis/GCA_964300405.1/ensembl/geneset/2024_12/	Error
GCA_964277315.1	c1090fd6-893b-4184-8896-13303cade69c	tarphius_canariensis_gca964277315v1_core_114_1	2025_02	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Tarphius_canariensis/GCA_964277315.1/ensembl/geneset/2025_02/	Error
GCA_964265105.1	2d09ff5e-5f83-4ead-af26-883f2aa90049	graellsia_isabellae_gca964265105v1_core_114_1	2025_02	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Graellsia_isabellae/GCA_964265105.1/ensembl/geneset/2025_02/	Error
GCA_964304575.1	8f02da11-38b0-4ce4-b9ff-44225adee5dc	coenonympha_oedippus_gca964304575v1_core_114_1	2025_02	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Coenonympha_oedippus/GCA_964304575.1/ensembl/geneset/2025_02/	Error
GCA_964243045.1	9059f588-83b9-4ab7-9dc5-1f121a6ac612	culex_perexiguus_gca964243045v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Culex_perexiguus/GCA_964243045.1/ensembl/geneset/2025_03/	Error
GCA_964264155.1	7b06a885-ead8-41aa-a36f-4af2ad43f6ff	anisus_vorticulus_gca964264155v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Anisus_vorticulus/GCA_964264155.1/ensembl/geneset/2025_03/	Error
GCA_964213205.1	589ab9de-b4d3-4060-98a9-bd6f49b8165d	culex_modestus_gca964213205v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Culex_modestus/GCA_964213205.1/ensembl/geneset/2025_03/	Error
GCA_964291435.1	db285f3a-bbd6-454d-9908-b199da23d63b	marifugia_cavatica_gca964291435v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Marifugia_cavatica/GCA_964291435.1/ensembl/geneset/2025_03/	Error
GCA_964187845.1	4cb15167-5eba-4a0e-89ff-ed7526a3b475	culex_laticinctus_gca964187845v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Culex_laticinctus/GCA_964187845.1/ensembl/geneset/2025_03/	Error
GCA_964187665.1	af787540-14c0-47e4-a5fa-d737ae99dd3f	gluvia_dorsalis_gca964187665v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Gluvia_dorsalis/GCA_964187665.1/ensembl/geneset/2025_03/	Error
GCA_964187665.1	03b0c727-37db-4742-befe-41eae261a24a	gluvia_dorsalis_gca964187665v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Gluvia_dorsalis/GCA_964187665.1/ensembl/geneset/2025_12/	Error
GCA_964340515.1	ef8c4346-d4f4-4a5e-b91f-e27817698392	culex_theileri_gca964340515v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Culex_theileri/GCA_964340515.1/ensembl/geneset/2025_03/	Error
GCA_964266695.1	693b2899-2c0f-4a7b-8911-f52bb911c014	phyllidia_flava_gca964266695v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Phyllidia_flava/GCA_964266695.1/ensembl/geneset/2025_03/	Error
GCA_964276725.1	92536bc5-9610-49d2-9d34-7bc93725e4c7	placobdella_costata_gca964276725v1_core_114_1	2025_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Placobdella_costata/GCA_964276725.1/ensembl/geneset/2025_03/	Error
GCA_965152765.1	eb483ac2-9422-4142-82d4-087b75623a5b	dendarus_foraminosus_gca965152765v1_core_114_1	2025_05	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Dendarus_foraminosus/GCA_965152765.1/ensembl/geneset/2025_05/	Error
GCA_964304585.1	eabb8e38-7401-4fb6-8a26-2e3e4b92cb84	martes_foina_gca964304585v1_core_114_1	2025_04	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Martes_foina/GCA_964304585.1/ensembl/geneset/2025_04/	Error
GCA_964340495.1	20a32d3c-c6e5-4c72-9fed-223c3fcc7cce	hemorrhois_hippocrepis_gca964340495v1_core_114_1	2025_05	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hemorrhois_hippocrepis/GCA_964340495.1/ensembl/geneset/2025_05/	Error
GCA_964659585.1	ba159eac-8428-4dd6-b0a7-35dad962cbea	natrix_maura_gca964659585v1_core_114_1	2025_05	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Natrix_maura/GCA_964659585.1/ensembl/geneset/2025_05/	Error
GCA_965111895.1	fbb7fa5b-13fd-446f-875d-ddb2ab1f271d	patella_rustica_gca965111895v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Patella_rustica/GCA_965111895.1/ensembl/geneset/2025_07/	Error
GCA_965183755.1	a45e488b-c465-4bf4-9cf8-e40037ad3323	ailoscolex_lacteospumosus_gca965183755v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Ailoscolex_lacteospumosus/GCA_965183755.1/ensembl/geneset/2025_07/	Error
GCA_964291765.2	18cdfb34-0079-41ba-b551-0610d98a869e	carabus_banonii_gca964291765v2_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Carabus_banonii/GCA_964291765.2/ensembl/geneset/2025_07/	Error
GCA_965282445.1	b5c4a1a3-34b1-41ca-a06a-b0b1184f6eb2	graphosoma_italicum_gca965282445v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Graphosoma_italicum/GCA_965282445.1/ensembl/geneset/2025_07/	Error
GCA_965282455.1	dd75a185-ff90-4c98-93c1-2a820123a452	graphosoma_italicum_gca965282455v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Graphosoma_italicum/GCA_965282455.1/ensembl/geneset/2025_07/	Error
GCA_965183915.1	daa9ab30-f5e7-45ad-9b7d-bb00e36d9014	dailognatha_quadricollis_gca965183915v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Dailognatha_quadricollis/GCA_965183915.1/ensembl/geneset/2025_07/	Error
GCA_965178055.1	efea712c-8fca-4d71-a7fb-f15b98402377	hirudo_verbana_gca965178055v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hirudo_verbana/GCA_965178055.1/ensembl/geneset/2025_07/	Error
GCA_965178055.1	6ade2714-18fc-4c28-8c1a-13bb2f572779	hirudo_verbana_gca965178055v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hirudo_verbana/GCA_965178055.1/ensembl/geneset/2025_12/	Error
GCA_965237135.1	61650ef3-65c0-4f37-9695-59bde3ddda4c	phorcus_turbinatus_gca965237135v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Phorcus_turbinatus/GCA_965237135.1/ensembl/geneset/2025_07/	Error
GCA_965237135.1	ebbafef0-729e-4ebd-8e2c-099ec4a93f3a	phorcus_turbinatus_gca965237135v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Phorcus_turbinatus/GCA_965237135.1/ensembl/geneset/2025_12/	Error
GCA_965152395.1	bd6e4578-1a73-4347-86e9-be824786e8ca	lineus_lacteus_gca965152395v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Lineus_lacteus/GCA_965152395.1/ensembl/geneset/2025_07/	Error
GCA_965152395.1	31610e39-b5df-4002-b24c-8a275334128b	lineus_lacteus_gca965152395v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Lineus_lacteus/GCA_965152395.1/ensembl/geneset/2025_12/	Error
GCA_965178065.1	1cd65d9f-f9c9-480b-8827-332c97d3a7e1	hirudo_verbana_gca965178065v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hirudo_verbana/GCA_965178065.1/ensembl/geneset/2025_07/	Error
GCA_965178065.1	2bc2bebf-b0e8-4253-ac88-e4bfa068e7d0	hirudo_verbana_gca965178065v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hirudo_verbana/GCA_965178065.1/ensembl/geneset/2025_12/	Error
GCA_964271515.3	b226bf95-1cf3-49ee-b653-1f5579aaa4e9	deroceras_lasithionense_gca964271515v3_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Deroceras_lasithionense/GCA_964271515.3/ensembl/geneset/2025_07/	Error
GCA_965212395.1	66abcf9f-42d0-4c7c-b6ae-fa8a39409d1b	arnica_montana_gca965212395v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Arnica_montana/GCA_965212395.1/ensembl/geneset/2025_07/	Error
GCA_965178325.1	624c4e99-7b00-4998-ab74-3299c4f791f4	avellara_fistulosa_gca965178325v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Avellara_fistulosa/GCA_965178325.1/ensembl/geneset/2025_07/	Error
GCA_964300385.1	0e692343-7207-4e4d-ae06-46327e0884b1	cheirolophus_tagananensis_gca964300385v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cheirolophus_tagananensis/GCA_964300385.1/ensembl/geneset/2025_07/	Error
GCA_964274905.3	3dc4ba1b-5b1a-4788-8903-abb54df65971	cymodocea_nodosa_gca964274905v3_core_114_1	2025_08	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Cymodocea_nodosa/GCA_964274905.3/ensembl/geneset/2025_08/	Error
GCA_964267185.3	ef91505c-33b6-4eb2-956c-513c0772e658	androsace_saussurei_gca964267185v3_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Androsace_saussurei/GCA_964267185.3/ensembl/geneset/2025_07/	Error
GCA_965178305.1	a427b035-c8f5-4af1-b960-75177cbbbd8d	avellara_fistulosa_gca965178305v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Avellara_fistulosa/GCA_965178305.1/ensembl/geneset/2025_07/	Error
GCA_965154115.1	4fa77dd7-1ef3-43b6-b715-da7a5b1d2a4b	prunus_ramburei_gca965154115v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Prunus_ramburei/GCA_965154115.1/ensembl/geneset/2025_07/	Error
GCA_965212255.1	b06623a7-bd90-417a-9225-3a017a9e95f5	arnica_montana_gca965212255v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Arnica_montana/GCA_965212255.1/ensembl/geneset/2025_07/	Error
GCA_965283495.1	f422268b-9c50-4ff8-8e69-922128901458	zelkova_abelicea_gca965283495v1_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Zelkova_abelicea/GCA_965283495.1/ensembl/geneset/2025_07/	Error
GCA_964271845.3	f03a7d93-051e-4e02-8171-9363be133ffe	xanthium_orientale_gca964271845v3_core_114_1	2025_07	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Xanthium_orientale/GCA_964271845.3/ensembl/geneset/2025_07/	Error
GCA_964271275.2	9411dc39-a79c-444f-876f-8ded9239c07f	albinaria_teres_gca964271275v2_core_114_1	2025_09	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Albinaria_teres/GCA_964271275.2/ensembl/geneset/2025_09/	Error
GCA_965183895.1	4d0d28ca-9dd8-449b-8938-554fd1927dcb	pyrrhula_murina_gca965183895v1_core_114_1	2025_09	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pyrrhula_murina/GCA_965183895.1/ensembl/geneset/2025_09/	Error
GCA_965282415.1	311af7cc-7b06-4af1-b7f0-a479530494e9	gambusia_holbrooki_gca965282415v1_core_114_1	2025_09	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Gambusia_holbrooki/GCA_965282415.1/ensembl/geneset/2025_09/	Error
GCA_965282465.1	2d6feac9-68ca-475a-b26a-e543f5617f7c	gambusia_holbrooki_gca965282465v1_core_114_1	2025_09	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Gambusia_holbrooki/GCA_965282465.1/ensembl/geneset/2025_09/	Error
GCA_965184155.1	2c11d1c3-d469-4dba-add7-2b5afb8bea8a	leiobunum_subalpinum_gca965184155v1_core_114_1	2025_09	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Leiobunum_subalpinum/GCA_965184155.1/ensembl/geneset/2025_09/	Error
GCA_965184155.1	e37dfb74-cdd1-4e86-ac52-a5abeb5e356a	leiobunum_subalpinum_gca965184155v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Leiobunum_subalpinum/GCA_965184155.1/ensembl/geneset/2025_12/	Error
GCA_966190265.1	8cf9cb57-fae8-4cb6-ba2a-7bf9438bcc54	hipparchia_maderensis_gca966190265v1_core_114_1	2025_10	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hipparchia_maderensis/GCA_966190265.1/ensembl/geneset/2025_10/	Error
GCA_965154505.1	201048dd-8bb3-46e3-a3c2-dce214795101	reichardia_ligulata_gca965154505v1_core_114_1	2025_11	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Reichardia_ligulata/GCA_965154505.1/ensembl/geneset/2025_11/	Error
GCA_965154475.1	3dde65cb-a657-4417-ae35-eb123eea2221	reichardia_ligulata_gca965154475v1_core_114_1	2025_11	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Reichardia_ligulata/GCA_965154475.1/ensembl/geneset/2025_11/	Error
GCA_964213185.1	7a6c5ca8-dc19-4099-84d3-c6586b6470d1	culex_modestus_gca964213185v1_core_114_1	2025_08	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Culex_modestus/GCA_964213185.1/ensembl/geneset/2025_08/	Error
GCA_977071175.1	f6e1c70c-d60b-48bd-946e-c0859e23bbc7	pseudoterpna_rectistrigaria_gca977071175v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pseudoterpna_rectistrigaria/GCA_977071175.1/ensembl/geneset/2025_12/	Error
GCA_964291345.1	dad6fc41-ecc6-4fc6-9649-cc68b5454d2f	chaetopelma_lymberakisi_gca964291345v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Chaetopelma_lymberakisi/GCA_964291345.1/ensembl/geneset/2025_12/	Error
GCA_965183905.1	8f62fc2b-7346-4cb0-a739-8081168e9bf3	leviellus_thorelli_gca965183905v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Leviellus_thorelli/GCA_965183905.1/ensembl/geneset/2025_12/	Error
GCA_965233935.1	0b15e768-430e-4f85-b85f-5f4bbc6c794b	amilenus_aurantiacus_gca965233935v1_core_114_1	2025_12	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Amilenus_aurantiacus/GCA_965233935.1/ensembl/geneset/2025_12/	Error
GCA_977071315.1	0dd5b30b-8c7c-4838-bd1b-c72956201ead	pseudoterpna_rectistrigaria_gca977071315v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pseudoterpna_rectistrigaria/GCA_977071315.1/ensembl/geneset/2026_03/	Error
GCA_976063885.1	f58ac415-f072-441d-ad6c-cdb7b139e3de	hipparchia_maderensis_gca976063885v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hipparchia_maderensis/GCA_976063885.1/ensembl/geneset/2026_03/	Error
GCA_974871385.1	0b85c21a-91e1-408b-9886-f7f622b8223d	glaucopsyche_paphos_gca974871385v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Glaucopsyche_paphos/GCA_974871385.1/ensembl/geneset/2026_03/	Error
GCA_978045685.1	44877036-3c39-442f-9874-51b437c08626	marumba_quercus_gca978045685v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Marumba_quercus/GCA_978045685.1/ensembl/geneset/2026_03/	Error
GCA_978046935.1	065411a8-c3b2-42b1-8ccc-e3665341145a	hipparchia_cypriensis_gca978046935v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hipparchia_cypriensis/GCA_978046935.1/ensembl/geneset/2026_03/	Error
GCA_978018225.1	1ca9e2a0-3aa2-47d1-a83a-c5617b638d3d	charissa_subtaurica_gca978018225v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Charissa_subtaurica/GCA_978018225.1/ensembl/geneset/2026_03/	Error
GCA_976954175.1	02ab56ff-2469-44d2-b127-0763d3fa3bdd	zygaena_laeta_gca976954175v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Zygaena_laeta/GCA_976954175.1/ensembl/geneset/2026_03/	Error
GCA_978018465.1	214716be-420e-4616-8319-08b6e7233d6b	marumba_quercus_gca978018465v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Marumba_quercus/GCA_978018465.1/ensembl/geneset/2026_03/	Error
GCA_978021555.1	e291382f-db5c-42c5-986c-b722d663676c	earias_vernana_gca978021555v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Earias_vernana/GCA_978021555.1/ensembl/geneset/2026_03/	Error
GCA_977072295.1	c173849d-4493-45c4-b8db-7efa7c55e081	catocala_nymphagoga_gca977072295v1_core_114_1	2026_03	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Catocala_nymphagoga/GCA_977072295.1/ensembl/geneset/2026_03/	Error
